Treningens start;Treningens slutt;Øvelse;Vekt;Repetisjoner;Notater;Kcal;Avstand;Varighet;Kategori;Navn;Kroppsvekt
2024-02-14 09:15;2024-02-14 10:18;"Skulderløft med håndvekter";9;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-14 09:15;2024-02-14 10:18;"Skulderløft med håndvekter";9;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-14 09:15;2024-02-14 10:18;"Cable rear delt flies";15;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-14 09:15;2024-02-14 10:18;"Cable rear delt flies";20;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-14 09:15;2024-02-14 10:18;"Cable rear delt flies";25;8;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-09 09:53;2024-02-09 10:45;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-02-09 09:53;2024-02-09 10:45;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-02-09 09:53;2024-02-09 10:45;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-02-09 09:53;2024-02-09 10:45;"Skulderpress med håndvekter";20;10;"";;;;Skuldre;"B: Legs & Shoulders";
2024-02-09 09:53;2024-02-09 10:45;"Skulderpress med håndvekter";22.5;6;"";;;;Skuldre;"B: Legs & Shoulders";
2024-02-09 09:53;2024-02-09 10:45;"Skulderpress med håndvekter";22.5;7;"";;;;Skuldre;"B: Legs & Shoulders";
2024-02-09 09:53;2024-02-09 10:45;"Benstrekk";60;7;"";;;;Ben;"B: Legs & Shoulders";
2024-02-09 09:53;2024-02-09 10:45;"Benstrekk";55;8;"";;;;Ben;"B: Legs & Shoulders";
2024-02-09 09:53;2024-02-09 10:45;"Benstrekk";55;8;"";;;;Ben;"B: Legs & Shoulders";
2024-02-09 09:53;2024-02-09 10:45;"Lårcurl";80;8;"";;;;Ben;"B: Legs & Shoulders";
2024-02-09 09:53;2024-02-09 10:45;"Lårcurl";85;8;"";;;;Ben;"B: Legs & Shoulders";
2024-02-09 09:53;2024-02-09 10:45;"Lårcurl";85;7;"";;;;Ben;"B: Legs & Shoulders";
2024-02-09 09:53;2024-02-09 10:45;"Skulderløft med håndvekter";9;10;"";;;;Skuldre;"B: Legs & Shoulders";
2024-02-09 09:53;2024-02-09 10:45;"Skulderløft med håndvekter";9;10;"";;;;Skuldre;"B: Legs & Shoulders";
2024-02-09 09:53;2024-02-09 10:45;"Skulderløft med håndvekter";9;10;"";;;;Skuldre;"B: Legs & Shoulders";
2024-02-07 08:55;2024-02-07 10:07;"Markløft";120;5;"";;;;Rygg;"A: Back & Bi";
2024-02-07 08:55;2024-02-07 10:07;"Markløft";130;5;"";;;;Rygg;"A: Back & Bi";
2024-02-07 08:55;2024-02-07 10:07;"Markløft";130;5;"";;;;Rygg;"A: Back & Bi";
2024-02-07 08:55;2024-02-07 10:07;"Roing med vektstang";60;8;"";;;;Rygg;"A: Back & Bi";
2024-02-07 08:55;2024-02-07 10:07;"Roing med vektstang";60;8;"";;;;Rygg;"A: Back & Bi";
2024-02-07 08:55;2024-02-07 10:07;"Roing med vektstang";70;5;"";;;;Rygg;"A: Back & Bi";
2024-02-07 08:55;2024-02-07 10:07;"Nedtrekk";60;8;"";;;;Rygg;"A: Back & Bi";
2024-02-07 08:55;2024-02-07 10:07;"Nedtrekk";60;8;"";;;;Rygg;"A: Back & Bi";
2024-02-07 08:55;2024-02-07 10:07;"Nedtrekk";70;6;"";;;;Rygg;"A: Back & Bi";
2024-02-07 08:55;2024-02-07 10:07;"Iso-lateral Row";70;10;"";;;;Rygg;"A: Back & Bi";
2024-02-07 08:55;2024-02-07 10:07;"Iso-lateral Row";70;10;"";;;;Rygg;"A: Back & Bi";
2024-02-07 08:55;2024-02-07 10:07;"Iso-lateral Row";90;10;"";;;;Rygg;"A: Back & Bi";
2024-02-07 08:55;2024-02-07 10:07;"Bicepsløft med håndvekt";10;10;"";;;;Biceps;"A: Back & Bi";
2024-02-07 08:55;2024-02-07 10:07;"Bicepsløft med håndvekt";10;8;"";;;;Biceps;"A: Back & Bi";
2024-02-07 08:55;2024-02-07 10:07;"Bicepsløft med håndvekt";10;6;"";;;;Biceps;"A: Back & Bi";
2024-02-03 13:34;2024-02-03 14:32;"Skulderpress med håndvekter";20;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-03 13:34;2024-02-03 14:32;"Skulderpress med håndvekter";22.5;7;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-03 13:34;2024-02-03 14:32;"Skulderpress med håndvekter";22.5;6;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-03 13:34;2024-02-03 14:32;"Machine shoulder press";50;6;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-03 13:34;2024-02-03 14:32;"Machine shoulder press";50;6;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-03 13:34;2024-02-03 14:32;"Machine shoulder press";50;6;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-03 13:34;2024-02-03 14:32;"Pushdowns";21.25;8;"";;;;Triceps;"C: Shoulders & Tri";
2024-02-03 13:34;2024-02-03 14:32;"Pushdowns";21.25;8;"";;;;Triceps;"C: Shoulders & Tri";
2024-02-03 13:34;2024-02-03 14:32;"Pushdowns";21.25;7;"";;;;Triceps;"C: Shoulders & Tri";
2024-02-03 13:34;2024-02-03 14:32;"Skulderløft med håndvekter";8;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-03 13:34;2024-02-03 14:32;"Skulderløft med håndvekter";8;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-03 13:34;2024-02-03 14:32;"Skulderløft med håndvekter";8;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-03 13:34;2024-02-03 14:32;"Shoulder flies";33;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-03 13:34;2024-02-03 14:32;"Shoulder flies";40;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-02-03 13:34;2024-02-03 14:32;"Shoulder flies";47;5;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-31 11:49;2024-01-31 12:51;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-01-31 11:49;2024-01-31 12:51;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-01-31 11:49;2024-01-31 12:51;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-01-31 11:49;2024-01-31 12:51;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-31 11:49;2024-01-31 12:51;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-31 11:49;2024-01-31 12:51;"Skulderpress med håndvekter";20;9;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-31 11:49;2024-01-31 12:51;"Benstrekk";55;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-31 11:49;2024-01-31 12:51;"Benstrekk";55;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-31 11:49;2024-01-31 12:51;"Benstrekk";60;7;"";;;;Ben;"B: Legs & Shoulders";
2024-01-31 11:49;2024-01-31 12:51;"Lårcurl";75;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-31 11:49;2024-01-31 12:51;"Lårcurl";80;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-31 11:49;2024-01-31 12:51;"Lårcurl";90;4;"";;;;Ben;"B: Legs & Shoulders";
2024-01-31 11:49;2024-01-31 12:51;"Skulderløft med håndvekter";8;10;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-31 11:49;2024-01-31 12:51;"Skulderløft med håndvekter";8;10;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-31 11:49;2024-01-31 12:51;"Skulderløft med håndvekter";8;8;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-28 11:44;2024-01-28 13:10;"Markløft";130;5;"";;;;Rygg;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Markløft";130;5;"";;;;Rygg;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Markløft";130;4;"";;;;Rygg;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Roing med vektstang";60;8;"";;;;Rygg;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Roing med vektstang";60;7;"";;;;Rygg;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Roing med vektstang";60;7;"";;;;Rygg;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Nedtrekk";60;8;"";;;;Rygg;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Nedtrekk";60;8;"";;;;Rygg;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Nedtrekk";70;5;"";;;;Rygg;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Iso-lateral Row";60;8;"";;;;Rygg;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Iso-lateral Row";60;10;"";;;;Rygg;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Iso-lateral Row";70;10;"";;;;Rygg;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Bicepsløft med håndvekt";8;10;"";;;;Biceps;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Bicepsløft med håndvekt";10;9;"";;;;Biceps;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Bicepsløft med håndvekt";10;7;"";;;;Biceps;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Hammercurl";8;8;"";;;;Biceps;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Hammercurl";8;6;"";;;;Biceps;"A: Back & Bi";
2024-01-28 11:44;2024-01-28 13:10;"Hammercurl";8;5;"";;;;Biceps;"A: Back & Bi";
2024-01-25 15:48;2024-01-25 16:44;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-25 15:48;2024-01-25 16:44;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-25 15:48;2024-01-25 16:44;"Skulderpress med håndvekter";20;9;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-25 15:48;2024-01-25 16:44;"Machine shoulder press";50;6;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-25 15:48;2024-01-25 16:44;"Machine shoulder press";50;8;"2 half ";;;;Skuldre;"C: Shoulders & Tri";
2024-01-25 15:48;2024-01-25 16:44;"Machine shoulder press";50;6;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-25 15:48;2024-01-25 16:44;"Pushdowns";21.25;8;"";;;;Triceps;"C: Shoulders & Tri";
2024-01-25 15:48;2024-01-25 16:44;"Pushdowns";21.25;8;"";;;;Triceps;"C: Shoulders & Tri";
2024-01-25 15:48;2024-01-25 16:44;"Pushdowns";21.25;9;"";;;;Triceps;"C: Shoulders & Tri";
2024-01-25 15:48;2024-01-25 16:44;"Skulderløft med håndvekter";8;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-25 15:48;2024-01-25 16:44;"Skulderløft med håndvekter";8;11;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-25 15:48;2024-01-25 16:44;"Skulderløft med håndvekter";8;9;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-25 15:48;2024-01-25 16:44;"Bent over lateral raise";8;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-25 15:48;2024-01-25 16:44;"Bent over lateral raise";8;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-25 15:48;2024-01-25 16:44;"Bent over lateral raise";8;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-23 13:16;2024-01-23 14:21;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-01-23 13:16;2024-01-23 14:21;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-01-23 13:16;2024-01-23 14:21;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-01-23 13:16;2024-01-23 14:21;"Skulderpress med håndvekter";20;9;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-23 13:16;2024-01-23 14:21;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-23 13:16;2024-01-23 14:21;"Skulderpress med håndvekter";20;6;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-23 13:16;2024-01-23 14:21;"Benstrekk";55;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-23 13:16;2024-01-23 14:21;"Benstrekk";55;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-23 13:16;2024-01-23 14:21;"Benstrekk";55;7;"Slow";;;;Ben;"B: Legs & Shoulders";
2024-01-23 13:16;2024-01-23 14:21;"Lårcurl";70;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-23 13:16;2024-01-23 14:21;"Lårcurl";75;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-23 13:16;2024-01-23 14:21;"Lårcurl";75;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-23 13:16;2024-01-23 14:21;"Skulderløft med håndvekter";7;10;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-23 13:16;2024-01-23 14:21;"Skulderløft med håndvekter";7;10;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-23 13:16;2024-01-23 14:21;"Skulderløft med håndvekter";9;8;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-20 12:49;2024-01-20 13:46;"Markløft";120;5;"";;;;Rygg;"A: Back & Bi";
2024-01-20 12:49;2024-01-20 13:46;"Markløft";130;5;"";;;;Rygg;"A: Back & Bi";
2024-01-20 12:49;2024-01-20 13:46;"Markløft";140;4;"";;;;Rygg;"A: Back & Bi";
2024-01-20 12:49;2024-01-20 13:46;"Roing med vektstang";60;8;"";;;;Rygg;"A: Back & Bi";
2024-01-20 12:49;2024-01-20 13:46;"Roing med vektstang";60;8;"";;;;Rygg;"A: Back & Bi";
2024-01-20 12:49;2024-01-20 13:46;"Roing med vektstang";60;6;"";;;;Rygg;"A: Back & Bi";
2024-01-20 12:49;2024-01-20 13:46;"Bicepsløft med håndvekt";11;10;"Pause 8";;;;Biceps;"A: Back & Bi";
2024-01-20 12:49;2024-01-20 13:46;"Bicepsløft med håndvekt";11;10;"";;;;Biceps;"A: Back & Bi";
2024-01-20 12:49;2024-01-20 13:46;"Bicepsløft med håndvekt";9;8;"";;;;Biceps;"A: Back & Bi";
2024-01-20 12:49;2024-01-20 13:46;"Roing med håndvekt";12.5;10;"";;;;Rygg;"A: Back & Bi";
2024-01-20 12:49;2024-01-20 13:46;"Roing med håndvekt";17.5;10;"";;;;Rygg;"A: Back & Bi";
2024-01-20 12:49;2024-01-20 13:46;"Roing med håndvekt";17.5;10;"Hold";;;;Rygg;"A: Back & Bi";
2024-01-19 08:13;2024-01-19 09:10;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-19 08:13;2024-01-19 09:10;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-19 08:13;2024-01-19 09:10;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-19 08:13;2024-01-19 09:10;"Machine shoulder press";50;8;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-19 08:13;2024-01-19 09:10;"Machine shoulder press";50;7;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-19 08:13;2024-01-19 09:10;"Machine shoulder press";50;5;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-19 08:13;2024-01-19 09:10;"Pushdowns";21.25;8;"";;;;Triceps;"C: Shoulders & Tri";
2024-01-19 08:13;2024-01-19 09:10;"Pushdowns";21.25;8;"";;;;Triceps;"C: Shoulders & Tri";
2024-01-19 08:13;2024-01-19 09:10;"Pushdowns";17.5;8;"";;;;Triceps;"C: Shoulders & Tri";
2024-01-19 08:13;2024-01-19 09:10;"Skulderløft med håndvekter";7;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-19 08:13;2024-01-19 09:10;"Skulderløft med håndvekter";8;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-19 08:13;2024-01-19 09:10;"Skulderløft med håndvekter";8;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-19 08:13;2024-01-19 09:10;"Bent over lateral raise";7;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-19 08:13;2024-01-19 09:10;"Bent over lateral raise";7;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-19 08:13;2024-01-19 09:10;"Bent over lateral raise";8;7;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-17 11:26;2024-01-17 12:08;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-01-17 11:26;2024-01-17 12:08;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-01-17 11:26;2024-01-17 12:08;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-01-17 11:26;2024-01-17 12:08;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-17 11:26;2024-01-17 12:08;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-17 11:26;2024-01-17 12:08;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-17 11:26;2024-01-17 12:08;"Benstrekk";47;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-17 11:26;2024-01-17 12:08;"Benstrekk";54;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-17 11:26;2024-01-17 12:08;"Benstrekk";59;6;"";;;;Ben;"B: Legs & Shoulders";
2024-01-17 11:26;2024-01-17 12:08;"Lårcurl";70;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-17 11:26;2024-01-17 12:08;"Lårcurl";70;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-17 11:26;2024-01-17 12:08;"Lårcurl";70;6;"";;;;Ben;"B: Legs & Shoulders";
2024-01-17 11:26;2024-01-17 12:08;"Skulderløft med håndvekter";7;10;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-17 11:26;2024-01-17 12:08;"Skulderløft med håndvekter";7;10;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-17 11:26;2024-01-17 12:08;"Skulderløft med håndvekter";7;10;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-17 11:09;;"Squat";70;5;"";;;;Ben;"D: Legs and";
2024-01-17 11:09;;"Squat";70;5;"";;;;Ben;"D: Legs and";
2024-01-17 11:09;;"Squat";70;5;"";;;;Ben;"D: Legs and";
2024-01-12 14:13;2024-01-12 15:13;"Markløft";100;5;"";;;;Rygg;"A: Back & Bi";
2024-01-12 14:13;2024-01-12 15:13;"Markløft";120;5;"";;;;Rygg;"A: Back & Bi";
2024-01-12 14:13;2024-01-12 15:13;"Markløft";130;5;"";;;;Rygg;"A: Back & Bi";
2024-01-12 14:13;2024-01-12 15:13;"Roing med vektstang";60;8;"75 deg";;;;Rygg;"A: Back & Bi";
2024-01-12 14:13;2024-01-12 15:13;"Roing med vektstang";60;8;"";;;;Rygg;"A: Back & Bi";
2024-01-12 14:13;2024-01-12 15:13;"Roing med vektstang";60;7;"";;;;Rygg;"A: Back & Bi";
2024-01-12 14:13;2024-01-12 15:13;"Nedtrekk";60;8;"";;;;Rygg;"A: Back & Bi";
2024-01-12 14:13;2024-01-12 15:13;"Nedtrekk";60;8;"";;;;Rygg;"A: Back & Bi";
2024-01-12 14:13;2024-01-12 15:13;"Nedtrekk";60;6;"";;;;Rygg;"A: Back & Bi";
2024-01-12 14:13;2024-01-12 15:13;"Iso-lateral Row";40;10;"";;;;Rygg;"A: Back & Bi";
2024-01-12 14:13;2024-01-12 15:13;"Iso-lateral Row";60;9;"";;;;Rygg;"A: Back & Bi";
2024-01-12 14:13;2024-01-12 15:13;"Iso-lateral Row";60;10;"";;;;Rygg;"A: Back & Bi";
2024-01-12 14:13;2024-01-12 15:13;"Bicepsløft med vektstang";17.5;9;"";;;;Biceps;"A: Back & Bi";
2024-01-12 14:13;2024-01-12 15:13;"Bicepsløft med vektstang";17.2;8;"";;;;Biceps;"A: Back & Bi";
2024-01-12 14:13;2024-01-12 15:13;"Bicepsløft med vektstang";17.5;6;"";;;;Biceps;"A: Back & Bi";
2024-01-11 15:20;2024-01-11 16:18;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-11 15:20;2024-01-11 16:18;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-11 15:20;2024-01-11 16:18;"Skulderpress med håndvekter";20;7;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-11 15:20;2024-01-11 16:18;"Skrå benkpress";50;5;"";;;;Bryst;"C: Shoulders & Tri";
2024-01-11 15:20;2024-01-11 16:18;"Skrå benkpress";50;5;"";;;;Bryst;"C: Shoulders & Tri";
2024-01-11 15:20;2024-01-11 16:18;"Skrå benkpress";50;5;"";;;;Bryst;"C: Shoulders & Tri";
2024-01-11 15:20;2024-01-11 16:18;"Machine shoulder press";40;8;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-11 15:20;2024-01-11 16:18;"Machine shoulder press";45;7;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-11 15:20;2024-01-11 16:18;"Machine shoulder press";45;5;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-11 15:20;2024-01-11 16:18;"Pushdowns";17.5;8;"";;;;Triceps;"C: Shoulders & Tri";
2024-01-11 15:20;2024-01-11 16:18;"Pushdowns";21.25;7;"";;;;Triceps;"C: Shoulders & Tri";
2024-01-11 15:20;2024-01-11 16:18;"Pushdowns";21.25;5;"";;;;Triceps;"C: Shoulders & Tri";
2024-01-11 15:20;2024-01-11 16:18;"Skulderløft med håndvekter";7;10;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-11 15:20;2024-01-11 16:18;"Skulderløft med håndvekter";7;11;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-11 15:20;2024-01-11 16:18;"Skulderløft med håndvekter";7;15;"";;;;Skuldre;"C: Shoulders & Tri";
2024-01-09 12:55;2024-01-09 14:00;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Squat";70;5;"";;;;Ben;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Skulderpress med håndvekter";20;8;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Skulderpress med håndvekter";20;7;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Skulderpress med håndvekter";20;6;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Hack squat";50;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Hack squat";50;6;"";;;;Ben;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Hack squat";50;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Lårcurl";60;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Lårcurl";70;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Lårcurl";70;8;"";;;;Ben;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Skulderløft med håndvekter";5;10;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Skulderløft med håndvekter";7;10;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Skulderløft med håndvekter";7;10;"";;;;Skuldre;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Tricepsstrekk";15;10;"";;;;Triceps;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Tricepsstrekk";15;10;"";;;;Triceps;"B: Legs & Shoulders";
2024-01-09 12:55;2024-01-09 14:00;"Tricepsstrekk";15;10;"";;;;Triceps;"B: Legs & Shoulders";
2023-11-29 09:05;2023-11-29 10:00;"Skulderpress med håndvekter";22.5;8;"";;;;Skuldre;"C: Shoulders & Tri";
2023-11-29 09:05;2023-11-29 10:00;"Skulderpress med håndvekter";22.5;5;"";;;;Skuldre;"C: Shoulders & Tri";
2023-11-29 09:05;2023-11-29 10:00;"Skulderpress med håndvekter";22.5;6;"";;;;Skuldre;"C: Shoulders & Tri";
2023-11-29 09:05;2023-11-29 10:00;"Machine shoulder press";55;8;"";;;;Skuldre;"C: Shoulders & Tri";
2023-11-29 09:05;2023-11-29 10:00;"Machine shoulder press";55;7;"";;;;Skuldre;"C: Shoulders & Tri";
2023-11-29 09:05;2023-11-29 10:00;"Machine shoulder press";55;6;"";;;;Skuldre;"C: Shoulders & Tri";
2023-11-29 09:05;2023-11-29 10:00;"Pushdowns";25;8;"";;;;Triceps;"C: Shoulders & Tri";
2023-11-29 09:05;2023-11-29 10:00;"Pushdowns";25;8;"";;;;Triceps;"C: Shoulders & Tri";
2023-11-29 09:05;2023-11-29 10:00;"Pushdowns";26.25;5;"";;;;Triceps;"C: Shoulders & Tri";
2023-11-29 09:05;2023-11-29 10:00;"Skulderløft med håndvekter";9;10;"";;;;Skuldre;"C: Shoulders & Tri";
2023-11-29 09:05;2023-11-29 10:00;"Skulderløft med håndvekter";9;12;"";;;;Skuldre;"C: Shoulders & Tri";
2023-11-29 09:05;2023-11-29 10:00;"Skulderløft med håndvekter";9;10;"";;;;Skuldre;"C: Shoulders & Tri";
2023-11-29 09:05;2023-11-29 10:00;"Bent over lateral raise";7;10;"";;;;Skuldre;"C: Shoulders & Tri";
2023-11-29 09:05;2023-11-29 10:00;"Bent over lateral raise";7;10;"";;;;Skuldre;"C: Shoulders & Tri";
2023-11-29 09:05;2023-11-29 10:00;"Bent over lateral raise";7;10;"";;;;Skuldre;"C: Shoulders & Tri";
2023-11-10 08:03;2023-11-10 08:54;"Markløft";130;5;"";;;;Rygg;"A: Back & Bi";
2023-11-10 08:03;2023-11-10 08:54;"Markløft";130;5;"";;;;Rygg;"A: Back & Bi";
2023-11-10 08:03;2023-11-10 08:54;"Markløft";130;5;"";;;;Rygg;"A: Back & Bi";
2023-11-10 08:03;2023-11-10 08:54;"Roing med vektstang";60;8;"30deg";;;;Rygg;"A: Back & Bi";
2023-11-10 08:03;2023-11-10 08:54;"Roing med vektstang";60;8;"";;;;Rygg;"A: Back & Bi";
2023-11-10 08:03;2023-11-10 08:54;"Roing med vektstang";60;6;"";;;;Rygg;"A: Back & Bi";
2023-11-10 08:03;2023-11-10 08:54;"Nedtrekk";70;8;"";;;;Rygg;"A: Back & Bi";
2023-11-10 08:03;2023-11-10 08:54;"Nedtrekk";70;7;"";;;;Rygg;"A: Back & Bi";
2023-11-10 08:03;2023-11-10 08:54;"Nedtrekk";70;6;"";;;;Rygg;"A: Back & Bi";
2023-11-10 08:03;2023-11-10 08:54;"Iso-lateral Row";70;10;"";;;;Rygg;"A: Back & Bi";
2023-11-10 08:03;2023-11-10 08:54;"Iso-lateral Row";70;10;"";;;;Rygg;"A: Back & Bi";
2023-11-10 08:03;2023-11-10 08:54;"Iso-lateral Row";70;10;"";;;;Rygg;"A: Back & Bi";
